fname,label
clip_8a517558a.wav,10
clip_e6b205302.wav,10
clip_16414dc1f.wav,10
clip_fbf2ed381.wav,10
clip_8296719c2.wav,10
clip_e5974fd2b.wav,11
clip_e15eba386.wav,6
clip_ae8870d47.wav,3
clip_7bde2ef9e.wav,11
clip_1ea136cd8.wav,10
clip_bb0079a3d.wav,10
clip_a136dc23e.wav,10
clip_54c1e565a.wav,10
clip_f91b0d0ad.wav,11
clip_dcb2a1b0c.wav,10
clip_6117baaf4.wav,11
clip_205a4fa1c.wav,11
clip_76273c592.wav,10
clip_a69c0810e.wav,10
clip_4458ceb95.wav,7
clip_56bebcae8.wav,11
clip_984a3992e.wav,7
clip_9f06ac315.wav,7
clip_f6af8fbbf.wav,11
clip_09caff73b.wav,11
clip_8f0a48ecc.wav,10
clip_c2a398ef5.wav,10
clip_b732fde17.wav,11
clip_8e49c3b55.wav,10
clip_2ba81ae3a.wav,11
clip_157d43a22.wav,11
clip_aea9b2866.wav,7
clip_7763d8586.wav,11
clip_0d6702aee.wav,10
clip_84e5a8c54.wav,11
clip_a850ff773.wav,10
clip_53e03020c.wav,10
clip_e0b82df65.wav,10
clip_410a18e02.wav,10
clip_80ad576a1.wav,11
clip_4e1689caa.wav,11
clip_02160c99d.wav,6
clip_2fe1f0ecc.wav,11
clip_3df1d8344.wav,11
clip_24d903bd2.wav,7
clip_d1dc05db8.wav,11
clip_68ec0b3e8.wav,7
clip_b23d7fc90.wav,11
clip_d91db78d6.wav,10
clip_f5f287b51.wav,10
clip_f2a10e0f8.wav,10
clip_2daa91632.wav,11
clip_a8bfb3cf0.wav,10
clip_b5d56a551.wav,10
clip_06e168bfe.wav,7
clip_d8bea6ab8.wav,10
clip_2bcfa279d.wav,10
clip_a9655e5a4.wav,10
clip_24fd5454c.wav,11
clip_e4b60121c.wav,11
clip_c495e6b45.wav,10
clip_0a90aac9c.wav,11
clip_cfa30e2a3.wav,10
clip_680bb1f01.wav,0
clip_7c993d956.wav,11
clip_7f02b94cf.wav,10
clip_ffd85f4e5.wav,11
clip_f1623021f.wav,0
clip_cbc5f221d.wav,10
clip_806e73c99.wav,11
clip_2bbb65fc7.wav,11
clip_fc7e04702.wav,7
clip_60afb2b22.wav,11
clip_fd63459b0.wav,11
clip_2594e41f6.wav,7
clip_3d66c78cc.wav,10
clip_3c5bd8546.wav,11
clip_67fa875a7.wav,11
clip_0dba0d843.wav,11
clip_81bde0fc9.wav,11
clip_09fe0261b.wav,10
clip_f9dd83061.wav,10
clip_cc09d6202.wav,10
clip_99bdab5ed.wav,10
clip_7fb7514a7.wav,11
clip_517e910e4.wav,10
clip_95533c149.wav,11
clip_a2e2d5c59.wav,7
clip_7b2cfd98f.wav,10
clip_08af1cfb0.wav,6
clip_f57f8da90.wav,11
clip_788f19a65.wav,0
clip_4bf15b3a4.wav,10
clip_8da166cfc.wav,11
clip_8e9d5fd6d.wav,10
clip_c1da9ea38.wav,11
clip_373d56cf3.wav,11
clip_8f847498a.wav,10
clip_0d665186a.wav,11
clip_edb64c506.wav,0
clip_8f3f68604.wav,10
clip_86c541d59.wav,11
clip_54377a27b.wav,10
clip_a6bacd91a.wav,11
clip_2c1b1a471.wav,11
clip_a29b8cca9.wav,11
clip_ec059aeb4.wav,11
clip_e23d5af6d.wav,10
clip_1222f33e3.wav,11
clip_fb5290bf8.wav,10
clip_3f91a2ce7.wav,10
clip_4ab153697.wav,10
clip_7b011fa98.wav,7
clip_2ffcf6365.wav,10
clip_b0a8b7c2b.wav,10
clip_40f4149b7.wav,10
clip_d7ea5b02e.wav,11
clip_ad07ca1c6.wav,10
clip_1e424b58c.wav,10
clip_4cf7e8a5b.wav,11
clip_05afea464.wav,11
clip_4b8c26c1a.wav,10
clip_da6eb949f.wav,11
clip_d27c6b701.wav,3
clip_5bc0a2d2a.wav,6
clip_27c4e815b.wav,7
clip_af80b1f90.wav,11
clip_98f6e3cea.wav,10
clip_3057728b0.wav,10
clip_0a4d3828f.wav,11
clip_73b0a3c34.wav,11
clip_55c10c568.wav,11
clip_bacaed4cb.wav,10
clip_7ccf486ef.wav,10
clip_6e840e3f3.wav,11
clip_5df70ad71.wav,10
clip_ba259f604.wav,7
clip_3bcc404cf.wav,11
clip_75799d377.wav,7
clip_318e7596a.wav,11
clip_f221fe95d.wav,11
clip_795c4e471.wav,7
clip_cd6c0fb6c.wav,10
clip_db773f7d8.wav,10
clip_1186e8efd.wav,10
clip_c9aa1912e.wav,11
clip_bdf83fda0.wav,10
clip_ae3d6c412.wav,10
clip_dd44575d4.wav,11
clip_07079bc0c.wav,10
clip_ea4871d29.wav,11
clip_4e418417d.wav,11
clip_79ca31a2f.wav,10
clip_2e6510e6b.wav,10
clip_82462c020.wav,11
clip_87941f10e.wav,0
clip_36685ee9f.wav,10
clip_2477b422b.wav,7
clip_2c7a2d670.wav,11
clip_1b2d55c4b.wav,10
clip_39f0eed45.wav,10
clip_0b89e9871.wav,5
clip_eb3db8ae7.wav,11
clip_494a1d605.wav,11
clip_b66bdd346.wav,10
clip_1811ec8fc.wav,11
clip_a46cb521b.wav,10
clip_06bba1997.wav,11
clip_d51a383e0.wav,11
clip_57bc357f0.wav,11
clip_b12986b97.wav,11
clip_ec8844477.wav,10
clip_c5d59db9e.wav,11
clip_c3ef16ef4.wav,11
clip_e1b97130f.wav,10
clip_cebe24da2.wav,10
clip_8467bcaa7.wav,7
clip_003bce7fb.wav,11
clip_2976ab488.wav,11
clip_0b42f9992.wav,11
clip_098792ded.wav,11
clip_dd9c85b2e.wav,11
clip_1ca19b6e2.wav,11
clip_5ab9e29c0.wav,11
clip_b3d79d1fd.wav,11
clip_8109516ce.wav,10
clip_54ecb99e6.wav,6
clip_0bbf7a695.wav,10
clip_d5eb19825.wav,10
clip_691319c54.wav,3
clip_f55f1e83c.wav,10
clip_b51d0aca5.wav,11
clip_0df2ce509.wav,10
clip_b931c73d1.wav,3
clip_ea6af0ec9.wav,11
clip_4782b20a4.wav,11
clip_80e562c85.wav,11
clip_8efd67466.wav,10
clip_dce3de588.wav,11
clip_8ebb98f4c.wav,10
clip_d77cead69.wav,10
clip_a0a68cc59.wav,9
clip_2f438a6f0.wav,11
clip_c986c0734.wav,10
clip_197233ab8.wav,11
clip_79a2b9443.wav,10
clip_a9c0799ef.wav,11
clip_a111fe242.wav,0
clip_e8747f310.wav,11
clip_cb28e921e.wav,11
clip_c1e977880.wav,11
clip_871914c8c.wav,11
clip_c670e565e.wav,10
clip_a4eda36cf.wav,10
clip_e9aa91faa.wav,10
clip_a0ced2b26.wav,11
clip_d1bcbc547.wav,11
clip_8486c39df.wav,10
clip_10fe88b46.wav,10
clip_43905e31b.wav,11
clip_6da0d9d4d.wav,11
clip_f9fb27154.wav,10
clip_088f46d83.wav,11
clip_dd06f1a39.wav,11
clip_92dc8a1f6.wav,11
clip_9797c85d0.wav,10
clip_d6865f7eb.wav,10
clip_c4cb7bd37.wav,10
clip_aff321806.wav,11
clip_62b420d8d.wav,10
clip_1bdf320b7.wav,10
clip_a7ff2d49f.wav,11
clip_ccbee4b34.wav,10
clip_2cc65e886.wav,11
clip_dd3eb5ffb.wav,10
clip_8b12eda2d.wav,11
clip_8a5ac2454.wav,3
clip_1c3b38b1f.wav,10
clip_0d8b2ca30.wav,11
clip_83f0da458.wav,11
clip_064e4fc8d.wav,10
clip_bf2a4a4f3.wav,10
clip_807441e35.wav,11
clip_54ae284f3.wav,11
clip_7cd3fdf68.wav,11
clip_f9e0b5ceb.wav,3
clip_35c671fc1.wav,11
clip_0117fbc1a.wav,10
clip_772bc4329.wav,11
clip_0a0970c02.wav,11
clip_cf60af154.wav,10
clip_d4df5cd66.wav,11
clip_61652a2cc.wav,10
clip_536276526.wav,11
clip_a8259f79c.wav,10
clip_b85af3c03.wav,11
clip_c25fbb8dc.wav,10
clip_0243d1004.wav,10
clip_0849b12a3.wav,7
clip_5d8019841.wav,7
clip_23fab99f3.wav,10
