fname,label
clip_2f8d00296.wav,7
clip_8c9b1e512.wav,7
clip_63e750767.wav,3
clip_aa2d8496c.wav,10
clip_9ffbb32ea.wav,10
clip_9f0d1e062.wav,11
clip_a1a6a0fc3.wav,10
clip_3e0ed4c3f.wav,11
clip_c8a7c787b.wav,10
clip_1b69e0fd4.wav,11
clip_d538fbe9b.wav,10
clip_0e4f4b019.wav,0
clip_961852b62.wav,0
clip_397517bd9.wav,10
clip_da90638ec.wav,10
clip_d74685184.wav,10
clip_f1e330b91.wav,10
clip_427645912.wav,10
clip_522c86d47.wav,11
clip_98aefaa77.wav,10
clip_df9ece94a.wav,10
clip_b039a6f23.wav,10
clip_4dff02e3d.wav,11
clip_72f9911c9.wav,11
clip_9b8a79e40.wav,11
clip_3e92cd873.wav,11
clip_1b67ec810.wav,3
clip_f8d8a6972.wav,10
clip_50f706088.wav,9
clip_4981ad889.wav,10
clip_b9427ff4a.wav,10
clip_64290d94a.wav,10
clip_fdde67a7d.wav,11
clip_1d1c1e5af.wav,11
clip_0d5886fb9.wav,10
clip_07e429253.wav,10
clip_03319ff81.wav,10
clip_59ebdbbf0.wav,11
clip_6d2b92e7e.wav,11
clip_22ed28677.wav,11
clip_6673e6957.wav,10
clip_ed77fc187.wav,11
clip_6f1c96b70.wav,10
clip_2087e9f14.wav,6
clip_c82f68f3c.wav,10
clip_5854bede6.wav,10
clip_6174baaef.wav,10
clip_6d9ef50b5.wav,10
clip_5be717dd1.wav,10
clip_f393c7db5.wav,11
clip_f9fb172f7.wav,10
clip_f62ce3cff.wav,6
clip_e61558b8b.wav,11
clip_b911295c2.wav,11
clip_bfc22a759.wav,7
clip_05e508229.wav,10
clip_b3f3285ed.wav,0
clip_b3f901ea3.wav,10
clip_05c829e53.wav,11
clip_f52a44609.wav,11
clip_e180119f1.wav,11
clip_13338b949.wav,10
clip_a5592665d.wav,11
clip_aff923a8b.wav,10
clip_cd70fee19.wav,11
clip_c556f7e47.wav,10
clip_dd28be758.wav,10
clip_18bf4f7f4.wav,11
clip_8b3abf022.wav,3
clip_c35112b2c.wav,7
clip_a99801b75.wav,10
clip_689904087.wav,10
clip_bb0f39085.wav,10
clip_7cee9d6a8.wav,10
clip_8629cb8ba.wav,11
clip_5ccebaa1c.wav,10
clip_9ec4bfc99.wav,10
clip_aff9b4056.wav,11
clip_ba15668b7.wav,10
clip_fa8579313.wav,11
clip_758a034cb.wav,10
clip_0e051912f.wav,10
