fname,label
clip_26c924e6e.wav,10
clip_d019b3428.wav,6
clip_4b255152e.wav,11
clip_628e019f5.wav,3
clip_35261c447.wav,10
clip_27f562485.wav,11
clip_5d2bc5ed1.wav,11
clip_67c46261d.wav,10
clip_af3e1a34f.wav,11
clip_4d88f1c4d.wav,7
clip_33f3ec7f1.wav,9
clip_ff271f181.wav,7
clip_cf0ad9460.wav,7
clip_015b6bb48.wav,10
clip_e9402e672.wav,11
clip_9505aa5a5.wav,11
clip_0c644d772.wav,10
clip_140601eeb.wav,10
clip_c57515704.wav,10
clip_ec04f64c3.wav,10
clip_f478d7379.wav,11
clip_5ab99fb23.wav,10
clip_01984c3e9.wav,11
clip_4863feb9d.wav,10
clip_f8897caac.wav,11
clip_79777de87.wav,10
clip_49746c0f5.wav,11
clip_327708ca9.wav,10
clip_2611a5611.wav,11
clip_c8077f20a.wav,10
clip_079916878.wav,10
clip_1b3a544e6.wav,10
clip_350743c1b.wav,11
clip_123e5663e.wav,11
clip_c1fcf54d2.wav,11
clip_0e33d1469.wav,10
clip_3ac729239.wav,10
clip_156b98346.wav,10
clip_9a12f8d10.wav,10
clip_299f49a62.wav,10
clip_17439d08e.wav,11
clip_2afc7aa5c.wav,11
clip_7f313ae4e.wav,11
clip_b7c8a306e.wav,7
clip_55b34cb73.wav,11
clip_70cab3b62.wav,10
clip_35fd7d1e3.wav,11
clip_312255074.wav,11
clip_af9fcd1d0.wav,10
clip_f38ccc8d3.wav,10
clip_6cc1d9e19.wav,11
clip_e6d389c9b.wav,7
clip_1e8200c82.wav,11
clip_66ee5e30e.wav,10
clip_a680226e5.wav,11
clip_558adb18c.wav,11
clip_7464896ab.wav,10
clip_c6eeaad57.wav,10
clip_a7976207a.wav,10
clip_fc2886daf.wav,11
clip_91d1bbc16.wav,11
clip_72f392962.wav,10
clip_5630bab2c.wav,11
clip_8ccd7f3b9.wav,10
clip_bdc4de313.wav,10
clip_111aa5bfb.wav,0
clip_dfcfdff83.wav,7
clip_207989ac1.wav,11
clip_88086e4db.wav,10
clip_8f86194f1.wav,11
clip_eff08c0e2.wav,11
clip_4224e0ea5.wav,10
clip_28b3628f2.wav,10
clip_24a95ac8e.wav,11
clip_85580f328.wav,10
clip_bbc0ba387.wav,11
clip_a55378d37.wav,11
clip_0e07254f3.wav,10
clip_61c48d83f.wav,0
clip_4c64ef691.wav,11
clip_5e77e8646.wav,11
clip_6413701b6.wav,11
clip_5eb42b727.wav,11
clip_179d46029.wav,7
clip_23c9a8dc0.wav,10
clip_0aa50a802.wav,11
clip_9dbf898ab.wav,11
clip_8422fd690.wav,7
clip_fbbae9ae9.wav,10
clip_579afefc4.wav,11
clip_c89342be0.wav,10
clip_d1cbdfa89.wav,11
clip_bf7f2fcb1.wav,11
clip_bac1a58ae.wav,10
clip_e8e0064e7.wav,11
clip_2c385622d.wav,3
