fname,label
clip_32036f524.wav,11
clip_629cce7ec.wav,11
clip_4c3a98b0f.wav,11
clip_3e6d31480.wav,11
clip_20b30b8d1.wav,11
clip_d34a8122b.wav,11
clip_95059c73e.wav,10
clip_fe9f55d4b.wav,11
clip_7969fefcf.wav,11
clip_4e6b68d44.wav,11
clip_7de17ddfe.wav,10
clip_3fb25f722.wav,10
clip_25d98e691.wav,10
clip_5b53aff05.wav,11
clip_80e0071a3.wav,11
clip_b998b3db3.wav,10
clip_c0deb4064.wav,11
clip_2b48c56c4.wav,10
clip_21ce46352.wav,10
clip_8296098da.wav,11
clip_8e3b5d30a.wav,10
clip_e12b988ce.wav,10
clip_615129cf4.wav,6
clip_07d31da72.wav,11
clip_e7492d075.wav,7
clip_cb90508de.wav,11
clip_d2acccf7e.wav,11
clip_9be28d9c7.wav,10
clip_ed06222e7.wav,10
clip_fad6454aa.wav,11
clip_dcdef98d8.wav,11
clip_cd040c82d.wav,10
clip_69bfc7631.wav,0
clip_318ea7cf9.wav,11
clip_97b80f291.wav,7
clip_8da4ec2f4.wav,11
clip_97954e74a.wav,11
clip_f1fee2c0d.wav,11
clip_39d370007.wav,11
clip_8409f0725.wav,11
clip_99df816b1.wav,10
clip_4429d5093.wav,10
clip_8efaccda9.wav,11
clip_5f0ef71a4.wav,10
clip_2d45a18b6.wav,7
clip_2ef24ac46.wav,10
clip_a63d1af56.wav,11
clip_440750568.wav,11
clip_732df53c5.wav,6
clip_3d7077388.wav,11
clip_4fbc085d9.wav,10
clip_2f848ce08.wav,11
clip_8c4e26531.wav,11
clip_7dbe0b040.wav,10
clip_1e5e1e6d7.wav,11
clip_e3eaa5587.wav,3
clip_f395afd4e.wav,2
clip_c86af37f2.wav,7
clip_39f9a1b84.wav,11
clip_cf969f5c9.wav,11
clip_3f2426617.wav,10
clip_ca6836409.wav,10
clip_55ed50005.wav,10
clip_0934272ea.wav,10
clip_f9d5d80e5.wav,11
clip_a8dea79a0.wav,10
clip_f13e494dd.wav,10
clip_f5d04e451.wav,10
clip_04774f964.wav,10
clip_4d584800e.wav,3
clip_15d255ce4.wav,11
clip_ebf4ebb2e.wav,11
clip_61e4bb412.wav,11
clip_89102a408.wav,11
clip_de9d62880.wav,7
clip_7edbc006d.wav,10
clip_72bf9f47d.wav,10
clip_85c4262ee.wav,10
clip_f3b9d4d45.wav,0
clip_1c4919310.wav,11
clip_60a33d9cd.wav,11
clip_61e506c97.wav,11
clip_dbe29e6b4.wav,11
clip_28b362f8f.wav,11
clip_774fe02d3.wav,11
clip_a6d1ba058.wav,10
clip_a5a99b84c.wav,10
clip_24e7cd1ca.wav,10
clip_0c23775cb.wav,10
clip_7c9d6ba35.wav,6
clip_41221c9d7.wav,10
clip_4ee25f7c8.wav,11
clip_81756b3f3.wav,11
clip_ddd56e649.wav,11
clip_d71fbd013.wav,11
clip_44e61d7f0.wav,11
clip_d54eda865.wav,10
clip_bdc1c887e.wav,10
clip_e26d5782c.wav,7
clip_d44140ec5.wav,10
clip_27337c46d.wav,11
clip_16f62f91d.wav,11
clip_d5e62cd1f.wav,10
clip_d588b484b.wav,7
clip_df72f7dd5.wav,11
clip_89d9fd12f.wav,11
clip_cb1636902.wav,11
clip_28417e933.wav,10
clip_c402d517e.wav,11
clip_5e0785281.wav,10
clip_31149924f.wav,10
clip_0a19ceab5.wav,0
clip_9311c6e44.wav,10
clip_cb140ecb2.wav,11
clip_b9a8a6c79.wav,10
clip_c25ced4a7.wav,10
clip_98b02d6a6.wav,3
clip_6c062a4bd.wav,11
clip_cc3ea3fb6.wav,11
clip_be4553a52.wav,6
clip_fcfd1e8c5.wav,11
clip_51ec2e669.wav,6
clip_5fd8eb0f4.wav,7
clip_642cf8796.wav,10
clip_d7e0fba41.wav,10
clip_b8a067020.wav,10
clip_860d8d193.wav,6
clip_5b12db1a5.wav,11
clip_7fd3eb327.wav,11
clip_1915fb8f6.wav,10
clip_25f55f82b.wav,11
clip_7cfcbfc96.wav,10
clip_f250cd340.wav,11
clip_3dbea1c37.wav,10
clip_9253da906.wav,10
clip_242d81f7a.wav,11
clip_d28261868.wav,0
clip_6832a294d.wav,11
clip_0feeefeae.wav,11
clip_b471a4526.wav,11
clip_e5ba1dd34.wav,10
clip_0da1a0a19.wav,6
clip_351765be4.wav,11
clip_def10e280.wav,7
clip_0ad06a682.wav,7
clip_c076c8665.wav,10
clip_cae48429c.wav,10
clip_6b818d50b.wav,7
clip_873c20240.wav,10
clip_b5e201a0f.wav,0
clip_02e3e15f5.wav,11
clip_fdf64c0b9.wav,11
clip_e0dd33435.wav,6
clip_f1631c65b.wav,11
clip_c7a468eee.wav,0
clip_3a6855768.wav,11
clip_8d729cfe0.wav,0
clip_3af2f41d7.wav,10
clip_8e8bd23bd.wav,11
clip_942408bf6.wav,11
clip_3dd48761d.wav,10
clip_99273dcc8.wav,7
clip_96f1afd08.wav,3
clip_1277e0c56.wav,7
clip_bc1145f23.wav,10
clip_bbe78acef.wav,10
clip_4c8f18cdf.wav,6
clip_de055f8ac.wav,11
clip_2506eb0d7.wav,11
clip_62f654560.wav,7
clip_3d755ec5c.wav,7
clip_2d6e18b3b.wav,11
clip_9144b6a81.wav,11
clip_f435c1314.wav,10
clip_9ff81f07f.wav,11
clip_e5e4f0786.wav,0
clip_74afb0625.wav,11
clip_a7a07e5ea.wav,10
clip_f43d61a51.wav,11
clip_3702d1a53.wav,11
clip_be39f91ef.wav,11
clip_c8424986a.wav,11
clip_236315a65.wav,11
clip_3d2d48deb.wav,11
clip_b4c5cf97d.wav,0
clip_018879377.wav,0
clip_0ec39f33e.wav,10
clip_96170dd61.wav,11
clip_daf104d83.wav,10
clip_606046e81.wav,11
clip_08528ccf4.wav,10
clip_b4c634f07.wav,11
clip_68364b8e0.wav,11
clip_06b86b9e2.wav,7
clip_391a61336.wav,11
clip_983a78cb2.wav,11
clip_029488792.wav,10
clip_dfedcb5ba.wav,10
clip_5b2eb8044.wav,11
clip_48c280fe9.wav,10
clip_2665f2a71.wav,11
clip_6c47182bd.wav,11
clip_d54927715.wav,7
clip_efe20f375.wav,10
clip_eaac3a754.wav,10
clip_f33f1c2b7.wav,10
clip_14a847234.wav,11
clip_247d37d0f.wav,7
clip_d53231a83.wav,11
clip_84b78096d.wav,10
clip_5c043c809.wav,11
clip_6da6e8837.wav,10
clip_606701e48.wav,11
clip_0d9773676.wav,10
clip_fdd26238a.wav,11
clip_4347998dc.wav,11
clip_441592553.wav,11
clip_97c3e236c.wav,10
clip_1e084b31c.wav,7
clip_96b42a71d.wav,11
clip_49a49b0b7.wav,10
clip_5f1c3d4d4.wav,11
clip_fc6c8dfa1.wav,10
clip_5f9975038.wav,11
clip_065c589a9.wav,7
clip_2cd828a24.wav,11
clip_e032dd61f.wav,11
clip_26a5f5b08.wav,10
clip_1638c6574.wav,11
clip_c73fc7640.wav,10
clip_8fa255146.wav,11
clip_9feab15f7.wav,7
clip_8207b4564.wav,11
clip_53367638c.wav,7
clip_f569c5a24.wav,10
clip_bc1cabf96.wav,11
clip_3d631a5f2.wav,10
clip_b6314febb.wav,11
clip_03e237cbf.wav,6
clip_8798850b8.wav,7
clip_2fc1660fa.wav,11
clip_db1d36dfb.wav,10
clip_0a6ed892e.wav,11
clip_5a176453d.wav,11
clip_fc530d4b3.wav,7
clip_753012789.wav,10
clip_7e287595d.wav,11
clip_70c0c82d3.wav,7
clip_6e32aac1b.wav,10
clip_2269f3240.wav,11
clip_3b3535641.wav,10
clip_0ce21d5c1.wav,10
clip_75aee5c4e.wav,10
clip_d0d92b26c.wav,11
clip_b5015a879.wav,11
clip_93509ca76.wav,11
clip_61db3cc80.wav,10
clip_089df2c2b.wav,10
clip_087802e67.wav,7
clip_4b4b93661.wav,11
clip_d108e1a3b.wav,11
clip_601f588fc.wav,3
clip_068020ef0.wav,10
clip_a4d8b9d28.wav,10
clip_76e5b0fa1.wav,11
clip_e3bde03df.wav,10
clip_f747aaff2.wav,7
clip_0a35d9e06.wav,7
clip_b2fc95988.wav,10
clip_a4673a9d0.wav,11
clip_817a16320.wav,11
clip_798768226.wav,11
clip_93b726442.wav,6
clip_4fa79bc86.wav,6
clip_80e1250d5.wav,11
clip_0a3db15e0.wav,10
clip_ffc715e2e.wav,11
clip_438066626.wav,11
clip_7402a487a.wav,11
clip_50eadd54e.wav,11
clip_5fb971d35.wav,11
clip_670fd3258.wav,10
clip_215b943b4.wav,11
clip_e71488e26.wav,10
clip_f60480a65.wav,10
clip_f2dd9953e.wav,11
clip_e2ae4c193.wav,7
clip_7481224c7.wav,11
clip_c329f7ab9.wav,11
clip_3eea0ba5b.wav,10
clip_51d9d1224.wav,3
clip_7a831629c.wav,11
clip_d611b22c7.wav,11
clip_16703caeb.wav,10
clip_9b8514536.wav,10
clip_a0e952d92.wav,7
clip_ef4caf7e4.wav,10
clip_f6667a1e0.wav,11
clip_de6f1ac52.wav,10
clip_c145afb1f.wav,11
clip_f5f5124d3.wav,10
clip_59d57342f.wav,7
clip_339b6e247.wav,11
clip_26aeb7056.wav,11
clip_68eb909bb.wav,11
clip_e6d868cd4.wav,10
clip_b6f4e2584.wav,11
clip_7317f8920.wav,11
clip_2977e290c.wav,11
clip_c47691769.wav,10
clip_1f2587649.wav,6
clip_25fe873d2.wav,11
clip_02d854deb.wav,11
clip_79dca8e9b.wav,11
clip_fc586ee4a.wav,11
clip_ff4166f9e.wav,10
clip_766e38f05.wav,11
clip_92c9eef38.wav,10
clip_78d7bf6e1.wav,10
clip_4440b696b.wav,11
clip_978cf29a4.wav,11
clip_d3ceef795.wav,7
clip_e39c078e5.wav,10
clip_d6186865a.wav,11
clip_14e7558de.wav,0
clip_a91642beb.wav,7
