fname,label
clip_a57f36ee6.wav,11
clip_c9f5f7b49.wav,11
clip_ed9415390.wav,11
clip_3342c232c.wav,11
clip_ade64016c.wav,11
clip_171f6dbdb.wav,10
clip_05e84db00.wav,7
clip_5061564ea.wav,11
clip_8a6b05304.wav,11
clip_6b74510bf.wav,11
clip_ee082c288.wav,10
clip_4b330f04b.wav,10
clip_843ac1c81.wav,10
clip_24a5aad07.wav,10
clip_bdbd2758a.wav,7
clip_e261e6b0b.wav,7
clip_a05279c07.wav,3
clip_5fa8aa9f3.wav,11
clip_f539b68f0.wav,11
clip_6251a13f7.wav,3
clip_c0bcc39fb.wav,10
clip_b58bb39dd.wav,6
clip_d557b8ff3.wav,11
clip_9c792e959.wav,7
clip_1400e5520.wav,11
clip_db62f11da.wav,10
clip_12ab91927.wav,10
clip_bcc8664e0.wav,11
clip_53dd31f63.wav,2
clip_89b1facdf.wav,11
clip_256f33a80.wav,10
clip_243fe5d9a.wav,3
clip_886a2a36e.wav,11
clip_09508b2c8.wav,11
clip_7467b93e2.wav,11
clip_a7297d9af.wav,11
clip_dfe7890cc.wav,10
clip_8622eae34.wav,10
clip_24ef6da63.wav,11
clip_213c6ddb3.wav,10
clip_9977e7392.wav,11
clip_a4ec2e4e2.wav,11
clip_becfccecf.wav,10
clip_4046f9829.wav,10
clip_114d9205a.wav,11
clip_7d3c9ed30.wav,11
clip_a8200846e.wav,10
clip_c73e4ce18.wav,10
clip_e3d271e33.wav,11
clip_fdb353aa9.wav,10
clip_312309ff3.wav,11
clip_fcace5545.wav,10
clip_b0b67b458.wav,10
clip_1e2ebf2a5.wav,11
clip_2a5f3f9bc.wav,0
clip_0002a4a1f.wav,11
clip_69998f177.wav,11
clip_f4dc777e0.wav,11
clip_a08b29f75.wav,10
clip_918960699.wav,11
clip_ba75bdcb4.wav,11
clip_7eb3006e9.wav,10
clip_5bc64a5d7.wav,10
clip_40d7c8619.wav,0
clip_815e43a05.wav,7
clip_6133c89fe.wav,11
clip_a68f2191b.wav,11
clip_86f8b19e4.wav,11
clip_e48b38505.wav,10
clip_96595693c.wav,10
clip_26e38fce1.wav,10
clip_f7bd39451.wav,10
clip_6b88f4b5a.wav,11
clip_3e9f834d3.wav,11
clip_38a5b088d.wav,10
clip_a1b3f15d4.wav,7
clip_01be775e5.wav,10
clip_7b6c38403.wav,6
clip_359292413.wav,10
clip_e84f7f3b6.wav,11
clip_49fe62d24.wav,11
clip_095418cfe.wav,11
clip_b6b865a7b.wav,10
clip_de663a876.wav,0
clip_ec0536433.wav,6
clip_6f0822c25.wav,6
clip_33ca4d0ba.wav,10
clip_3b38270a8.wav,7
clip_cee8decff.wav,10
clip_432e5337c.wav,11
clip_1877d14b1.wav,7
clip_9cde22b40.wav,11
clip_5fe20b7b8.wav,11
clip_fa2396c02.wav,7
clip_baa38531f.wav,11
clip_e7e4f62de.wav,11
clip_4893833b8.wav,11
clip_361707bf0.wav,10
clip_7ffed0887.wav,7
clip_04a697890.wav,10
clip_91967df14.wav,11
clip_b0aab2f8e.wav,11
clip_7d3f892f7.wav,10
clip_199705dbb.wav,9
clip_156afb14b.wav,11
clip_b166ea8ff.wav,10
clip_171aca765.wav,10
clip_437ba8bef.wav,11
clip_4a42b420b.wav,10
clip_d56945639.wav,10
clip_b61a69b7d.wav,10
clip_5e102728d.wav,10
clip_f482a56ff.wav,10
clip_f7a4b7b8e.wav,10
clip_53eb92c59.wav,10
clip_7a968f646.wav,10
clip_7929f9618.wav,11
clip_bfc45f821.wav,11
clip_96e594eca.wav,11
clip_fe6298974.wav,10
clip_53dc11530.wav,11
clip_6dc4aee59.wav,11
clip_d208bb4a7.wav,3
clip_c899a4a62.wav,11
clip_51c0c281d.wav,10
clip_812bf9e89.wav,11
clip_2db7bf39b.wav,11
clip_8188a9515.wav,10
clip_71c7f7a3d.wav,11
clip_a2ba9a376.wav,10
clip_aed576837.wav,7
clip_06e87d286.wav,7
clip_74990aa56.wav,10
clip_9acaaa190.wav,7
clip_0f3d37aaa.wav,10
clip_6503c7c61.wav,10
clip_a2eed9836.wav,3
clip_980b9275f.wav,11
clip_b6e6e76f3.wav,10
clip_17ae27a93.wav,7
clip_70229fd78.wav,10
clip_c0e1a1aa8.wav,10
clip_fb4bed2f1.wav,6
clip_0c6d5a88c.wav,9
clip_8d7d65083.wav,11
clip_763c3c3f7.wav,10
clip_06659327a.wav,3
clip_16527d494.wav,10
clip_327974753.wav,10
clip_733aab231.wav,10
clip_4643a33a9.wav,7
clip_ee574b2d3.wav,11
clip_e6113a753.wav,7
clip_eaff77ce3.wav,7
clip_dd33e6857.wav,10
clip_7af8eea0c.wav,11
clip_1337cefe1.wav,11
clip_6684074a5.wav,10
clip_32a7ef089.wav,11
clip_34b36043c.wav,11
clip_21eba26ec.wav,11
clip_ac0881597.wav,0
clip_b8609a2d6.wav,11
clip_60e456502.wav,6
clip_b7aeb920b.wav,0
clip_c49759c6e.wav,2
clip_046ca235a.wav,10
clip_8119fb21b.wav,11
clip_317fb10c2.wav,0
clip_d49a6b2ee.wav,11
clip_a26eda81a.wav,11
clip_6e4121e2e.wav,11
clip_77a46126a.wav,7
clip_a6e18c672.wav,7
clip_f81884f36.wav,11
clip_4624872b8.wav,10
clip_1b05d2a23.wav,3
clip_af87743c8.wav,11
clip_7bc2bdd23.wav,10
clip_09739feda.wav,11
clip_0e6a9b73a.wav,11
clip_72c3f3312.wav,10
clip_ddc2c3c12.wav,10
clip_1811b732d.wav,10
clip_0fa3e82a4.wav,7
clip_2272ff679.wav,3
clip_9b1113b78.wav,10
clip_0dc15ccba.wav,11
clip_d2534ce6f.wav,10
clip_2ffe619be.wav,11
clip_9382143c4.wav,11
clip_b543dee3a.wav,7
clip_11c35b476.wav,10
clip_572521079.wav,10
clip_228fcbb45.wav,11
clip_3cdcfcd51.wav,11
clip_d6e817c3b.wav,11
clip_ee7a5807d.wav,10
clip_fa47f202d.wav,11
clip_124296082.wav,7
clip_d1839f281.wav,11
clip_f20971d6f.wav,11
clip_7fad325e8.wav,10
clip_6faf479ef.wav,10
clip_6c6257a39.wav,11
clip_f37848ff9.wav,11
clip_145fd8931.wav,10
clip_c3e198605.wav,11
clip_c3a411abb.wav,10
clip_7fc92ebce.wav,10
clip_53887e1d9.wav,11
clip_1cd099124.wav,6
clip_f5aee8f01.wav,11
clip_fca56fa72.wav,7
clip_43c38ba77.wav,11
clip_570574288.wav,10
clip_9ade93859.wav,11
clip_e5d26d523.wav,7
clip_6d20b197f.wav,11
clip_4803964e3.wav,11
clip_d6e16c330.wav,11
clip_7e5bf49b1.wav,9
clip_5e38b83ed.wav,11
clip_2af3994bb.wav,11
clip_e5553c2f3.wav,10
clip_34453246e.wav,0
clip_51b6f5bcc.wav,10
clip_2820e614c.wav,10
clip_86c2602d0.wav,11
